"ID","Name","Macroarea","Latitude","Longitude","Glottocode","ISO639P3code"
"lhu","Lahu","Eurasia",21.2701,100.214,"lahu1253","lhu"
"lao","Lao","Eurasia",16.0726,104.568,"laoo1244","lao"
"pbu","Northern Pashto","Eurasia",34,71.33,"nort2646","pbu"
"pst","Central Pashto","Eurasia",31.9153,69.4529,"cent1973","pst"
"hak","Hakka Chinese","Eurasia",25,116,"hakk1236","hak"
"oss","Ossetian","Eurasia",41.7882,43.2674,"osse1243","oss"
"lij","Ligurian","Eurasia",44.0816,7.90522,"ligu1248","lij"
"vot","Votic","Eurasia",59.3802,28.6235,"voti1245","vot"
NA,NA,NA,NA,NA,NA,NA
"khg","Khams Tibetan","Eurasia",31.9313,91.7062,"kham1282","khg"
"ddo","Tsez","Eurasia",42.2646,45.8096,"dido1241","ddo"
"wym","Wymysorys","Eurasia",49.91617,19.15195,"wymy1235","wym"
"gag","Gagauz","Eurasia",44.5988,28.0277,"gaga1249","gag"
NA,NA,NA,NA,NA,NA,NA
"sou","Southern Thai","Eurasia",6.85668,99.7031,"sout2746","sou"
"fur","Friulian","Eurasia",46.1473,13.0493,"friu1240","fur"
"lbe","Lak","Eurasia",42.1328,47.0809,"lakk1252","lbe"
"xug","Kunigami","Eurasia",26.5911,128.068,"kuni1268","xug"
"ltz","Luxembourgish","Eurasia",49.6839,6.14931,"luxe1241","ltz"
"mya","Burmese","Eurasia",20.7926,93.9665,"nucl1310","mya"
"mjt","Sauria Paharia","Eurasia",24.8124,87.6432,"saur1249","mjt"
"eus","Basque","Eurasia",43.2787,-1.31622,"basq1248","eus"
"lzz","Laz","Eurasia",41.5004,41.9096,"lazz1240","lzz"
"npi","Nepali","Eurasia",28,85,"nepa1254","npi"
"rue","Rusyn","Eurasia",48.7171,22.9579,"rusy1239","rue"
"gvr","Gurung","Eurasia",27.41687,86.28988,"guru1261","gvr"
"bgn","Western Balochi","Eurasia",37.83,62.17,"west2368","bgn"
"bqh","Baima","Eurasia",33.1001,103.952,"baim1244","bqh"
"mhe","Besisi","Eurasia",2.717,101.676,"besi1244","mhe"
"bgn","Western Balochi","Eurasia",37.83,62.17,"west2368","bgn"
"ady","Adyghe","Eurasia",44,39.33,"adyg1241","ady"
NA,NA,NA,NA,NA,NA,NA
"oss","Ossetian","Eurasia",41.7882,43.2674,"osse1243","oss"
NA,NA,NA,NA,NA,NA,NA
"udm","Udmurt","Eurasia",56.12921,52.63548,"udmu1245","udm"
"xub","Betta Kurumba","Eurasia",11.6385,76.6064,"bett1235","xub"
"kum","Kumyk","Eurasia",43,47,"kumy1244","kum"
"chx","Chantyal","Eurasia",28.684,83.4488,"chan1310","chx"
"bho","Bhojpuri","Eurasia",26.458455,84.817115,"bhoj1244","bho"
"aln","Gheg Albanian","Eurasia",42.317,21.3837,"gheg1238","aln"
"hoc","Ho","Eurasia",23.9596,87.1188,"hooo1248","hoc"
"raw","Rawang","Eurasia",27.1027,97.0738,"rawa1265","raw"
"skb","Saek","Eurasia",17.4558,104.787,"saek1240","skb"
"ckt","Chukchi","Eurasia",68.6436,170.045,"chuk1273","ckt"
"mkd","Macedonian","Eurasia",41.5957,21.7932,"mace1250","mkd"
"pcj","Gorum-Parenga","Eurasia",19.075,83.9723,"pare1266","pcj"
"tsg","Tausug","Papunesia",5.12236,118.88,"taus1251","tsg"
"lbj","Leh-Kenhat","Eurasia",33.468,80.6013,"lada1244","lbj"
"shn","Shan","Eurasia",21.5995,98.0342,"shan1277","shn"
"bul","Bulgarian","Eurasia",43.3646,25.047,"bulg1262","bul"
"spt","Spiti Bhoti","Eurasia",32.526,77.833,"spit1240","spt"
"niv","Nivkh","Eurasia",52.59,140.681,"gily1242","niv"
"lzz","Laz","Eurasia",41.5004,41.9096,"lazz1240","lzz"
"atv","Northern Altai","Eurasia",50.8998,88.0672,"nort2686","atv"
"tay","Atayal","Papunesia",24.5209,121.388,"atay1247","tay"
"khb","Lü","Eurasia",21.0321,101.282,"luuu1242","khb"
"arg","Aragonese","Eurasia",42.4669,-0.00919,"arag1245","arg"
"kca","Kazym-Berezover-Suryskarer Khanty","Eurasia",62.4308,66.1218,"khan1273","kca"
"brh","Brahui","Eurasia",28.5347,64.2991,"brah1256","brh"
"fao","Faroese","Eurasia",62.0732,-6.88497,"faro1244","fao"
NA,NA,NA,NA,NA,NA,NA
"bod","Tibetan","Eurasia",28.3681,90.1872,"tibe1272","bod"
NA,NA,NA,NA,NA,NA,NA
"kir","Kirghiz","Eurasia",42,74,"kirg1245","kir"
"drd","Darma","Eurasia",29.8629,80.5439,"darm1243","drd"
NA,NA,NA,NA,NA,NA,NA
"lao","Lao","Eurasia",16.0726,104.568,"laoo1244","lao"
"puo","Ksingmul","Eurasia",20.8862,103.931,"puoc1238","puo"
"tel","Telugu","Eurasia",16.4529,78.7024,"telu1262","tel"
NA,NA,NA,NA,NA,NA,NA
"oss","Ossetian","Eurasia",41.7882,43.2674,"osse1243","oss"
"bbl","Bats","Eurasia",42.1806,45.344,"bats1242","bbl"
"scp","Lamjung-Melamchi Yolmo","Eurasia",27.9212,85.6289,"hela1238","scp"
"sva","Svan","Eurasia",42.9134,42.5915,"svan1243","sva"
"kgy","Kyerung","Eurasia",28.2922,85.4257,"kyer1238","kgy"
"dzo","Dzongkha","Eurasia",27.410786,89.581604,"dzon1239","dzo"
"ket","Ket","Eurasia",63.7551,87.5466,"kett1243","ket"
"vay","Wayu","Eurasia",27.3047,86.1227,"wayu1241","vay"
"pwn","Paiwan","Papunesia",22.3271,120.806,"paiw1248","pwn"
"deu","German","Eurasia",48.649,12.4676,"stan1295","deu"
"ydd","Eastern Yiddish","Eurasia",51.75,19.42,"east2295","ydd"
"udm","Udmurt","Eurasia",56.12921,52.63548,"udmu1245","udm"
"kbd","Kabardian","Eurasia",43.5082,43.3918,"kaba1278","kbd"
"yrk","Tundra Nenets","Eurasia",66.1775,71.0234,"nene1249","yrk"
"kdr","Karaim","Eurasia",54.5534,25.1054,"kara1464","kdr"
"vav","Varli","Eurasia",20.5635,73.2975,"varl1238","vav"
"nld","Dutch","Eurasia",52,5,"dutc1256","nld"
"cym","Welsh","Eurasia",52,-4,"wels1247","cym"
NA,NA,NA,NA,NA,NA,NA
"oss","Ossetian","Eurasia",41.7882,43.2674,"osse1243","oss"
"xmf","Mingrelian","Eurasia",42.5129,41.8719,"ming1252","xmf"
"lzz","Laz","Eurasia",41.5004,41.9096,"lazz1240","lzz"
NA,NA,NA,NA,NA,NA,NA
"alr","Alutor","Eurasia",60.3844,165.653,"alut1245","alr"
NA,NA,NA,NA,NA,NA,NA
"tts","Northeastern Thai","Eurasia",14.3253,102.986,"nort2741","tts"
"sip","Sikkimese","Eurasia",27.85795,88.59153,"sikk1242","sip"
"tur","Turkish","Eurasia",39.8667,32.8667,"nucl1301","tur"
"xmf","Mingrelian","Eurasia",42.5129,41.8719,"ming1252","xmf"
"yai","Yagnobi","Eurasia",39.1486,69.2422,"yagn1238","yai"
"eus","Basque","Eurasia",43.2787,-1.31622,"basq1248","eus"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"tts","Northeastern Thai","Eurasia",14.3253,102.986,"nort2741","tts"
"shn","Shan","Eurasia",21.5995,98.0342,"shan1277","shn"
"oss","Ossetian","Eurasia",41.7882,43.2674,"osse1243","oss"
"cat","Catalan","Eurasia",41.453,1.569,"stan1289","cat"
"nyw","Nyaw","Eurasia",17.1213,104.151,"nyaw1245","nyw"
"ita","Italian","Eurasia",43.0464,12.6489,"ital1282","ita"
"kat","Georgian","Eurasia",41.850397,43.78613,"nucl1302","kat"
"cng","Northern Qiang","Eurasia",32.2766,103.192,"nort2722","cng"
"ceb","Cebuano","Papunesia",8.38799,124.367,"cebu1242","ceb"
"pst","Central Pashto","Eurasia",31.9153,69.4529,"cent1973","pst"
"oss","Ossetian","Eurasia",41.7882,43.2674,"osse1243","oss"
"kjh","Khakas","Eurasia",50.7393,107.169,"khak1248","kjh"
NA,NA,NA,NA,NA,NA,NA
"gaq","Gata'","Eurasia",18.6076,82.984,"gata1239","gaq"
"xmf","Mingrelian","Eurasia",42.5129,41.8719,"ming1252","xmf"
"snd","Sindhi","Eurasia",26,69,"sind1272","snd"
"aae","Arbëreshë Albanian","Eurasia",38.911,16.7164,"arbe1236","aae"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"nor","Norwegian","Eurasia",59.92,10.71,"norw1258","nor"
"vro","South Estonian","Eurasia",57.85,27,"sout2679","vro"
"ron","Romanian","Eurasia",46.3913,24.2256,"roma1327","ron"
"sah","Sakha","Eurasia",61.6974,133.98,"yaku1245","sah"
"kfb","Northwestern Kolami","Eurasia",20.1022,78.4934,"nort2699","kfb"
"krl","Karelian","Eurasia",65.1691,30.8655,"kare1335","krl"
"slk","Slovak","Eurasia",48.545705,18.78479,"slov1269","slk"
"liv","Liv","Eurasia",57.566,22.0262,"livv1244","liv"
"heb","Modern Hebrew","Eurasia",31.1056,35.0179,"hebr1245","heb"
NA,NA,NA,NA,NA,NA,NA
"taj","Eastern Tamang","Eurasia",27.3239,87.0832,"east2347","taj"
"guj","Gujarati","Eurasia",22.687,71.0962,"guja1252","guj"
"mvi","Miyako","Eurasia",24.7564,125.363,"miya1259","mvi"
"mag","Magahi","Eurasia",25.0915,85.3335,"maga1260","mag"
"slv","Slovenian","Eurasia",46.2543,14.7766,"slov1268","slv"
"prx","Purik-Sham-Nubra","Eurasia",34.3386,76.0127,"puri1258","prx"
"cmn","Mandarin Chinese","Eurasia",40.0209,116.228,"mand1415","cmn"
"ell","Modern Greek","Eurasia",42.3224,24.8699,"mode1248","ell"
"xas","Kamas-Koibal","Eurasia",55.07,94.83,"kama1351","xas"
"kpv","Komi-Zyrian","Eurasia",64.0527,54.946,"komi1268","kpv"
"nio","Nganasan","Eurasia",73.1354,86.2106,"ngan1291","nio"
"vie","Vietnamese","Eurasia",20.681188,105.774071,"viet1252","vie"
"dhi","Dhimal","Eurasia",26.6283,88.3798,"dhim1246","dhi"
NA,NA,NA,NA,NA,"mong1331",NA
"ani","Andi","Eurasia",42.8078,46.2919,"andi1255","ani"
"urd","Urdu","Eurasia",25,67,"urdu1245","urd"
"ava","Avar","Eurasia",41.7047,46.558,"avar1256","ava"
"abk","Abkhazian","Eurasia",43.056218,41.159115,"abkh1244","abk"
"enf","Forest Enets","Eurasia",69.9829,88.2121,"fore1265","enf"
"fry","Western Frisian","Eurasia",53.143,5.86091,"west2354","fry"
"tyr","Tai Daeng","Eurasia",20.4559,104.625,"taid1249","tyr"
"sou","Southern Thai","Eurasia",6.85668,99.7031,"sout2746","sou"
NA,NA,NA,NA,NA,NA,NA
"cde","Chenchu","Eurasia",15.8787,79.2534,"chen1255","cde"
"mns","Northern Mansi","Eurasia",64.4118,61.344,"mans1258","mns"
"oss","Ossetian","Eurasia",41.7882,43.2674,"osse1243","oss"
"sce","Dongxiang","Eurasia",35.5808,103.558,"dong1285","sce"
"oci","Occitan","Eurasia",44.1415,6.82979,"occi1239","oci"
"pan","Eastern Panjabi","Eurasia",30.0368,75.6702,"panj1256","pan"
"ces","Czech","Eurasia",49.873398,15.10437,"czec1258","ces"
"knd","Konda","Papunesia",-1.82635,132.06,"kond1303","knd"
"yrk","Tundra Nenets","Eurasia",66.1775,71.0234,"nene1249","yrk"
"iii","Sichuan Yi","Eurasia",28.1947,102.121,"sich1238","iii"
"kmr","Northern Kurdish","Eurasia",37,43,"nort2641","kmr"
"sel","Selkup","Eurasia",59.9409,82.3004,"selk1253","sel"
"cng","Northern Qiang","Eurasia",32.2766,103.192,"nort2722","cng"
"aae","Arbëreshë Albanian","Eurasia",38.911,16.7164,"arbe1236","aae"
"lit","Lithuanian","Eurasia",55.1429,23.9601,"lith1251","lit"
NA,NA,NA,NA,NA,NA,NA
"vep","Veps","Eurasia",60.3353,34.7865,"veps1250","vep"
NA,NA,NA,NA,NA,NA,NA
"tts","Northeastern Thai","Eurasia",14.3253,102.986,"nort2741","tts"
"lvs","Standard Latvian","Eurasia",57,24,"stan1325","lvs"
"sjt","Ter Sami","Eurasia",67.2458,38.5061,"ters1235","sjt"
"ory","Odia","Eurasia",21,85,"oriy1255","ory"
"tts","Northeastern Thai","Eurasia",14.3253,102.986,"nort2741","tts"
"sje","Pite Sami","Eurasia",66.4011,17.4261,"pite1240","sje"
"bgp","Eastern Balochi","Eurasia",28,62,"east2304","bgp"
"srp","Serbian","Eurasia",44.3238,21.9192,"serb1264","srp"
"bak","Bashkir","Eurasia",53.5967,56.5594,"bash1264","bak"
"mjg","Tu","Eurasia",36.8177,102.117,"tuuu1240","mjg"
NA,NA,NA,NA,NA,NA,NA
"ukr","Ukrainian","Eurasia",48.175842,24.395786,"ukra1253","ukr"
NA,NA,NA,NA,NA,NA,NA
"sco","Scots","Eurasia",55.886945,-3.710133,"scot1243","sco"
"mhr","Eastern Mari","Eurasia",55.8307,48.405,"east2328","mhr"
"shn","Shan","Eurasia",21.5995,98.0342,"shan1277","shn"
"snd","Sindhi","Eurasia",26,69,"sind1272","snd"
"oss","Ossetian","Eurasia",41.7882,43.2674,"osse1243","oss"
"gdq","Mehri","Eurasia",21.4268,51.1512,"mehr1241","gdq"
"khr","Kharia","Eurasia",22.3571,84.3922,"khar1287","khr"
"che","Chechen","Eurasia",43.5,45.5,"chec1245","che"
"tgl","Tagalog","Papunesia",14.06,121.747,"taga1270","tgl"
"wbl","Wakhi","Eurasia",37.1768,73.9777,"wakh1245","wbl"
"eng","English","Eurasia",53,-1,"stan1293","eng"
"ast","Asturian-Leonese-Cantabrian","Eurasia",42.4181,-6.02227,"astu1245","ast"
"pht","Phu Thai","Eurasia",17.7544966667,104.684233333,"phut1244","pht"
"nod","Northern Thai","Eurasia",18.857495,100.20739,"nort2740","nod"
NA,NA,NA,NA,NA,NA,NA
"pes","Western Farsi","Eurasia",28.6593,55.1586,"west2369","pes"
"gle","Irish","Eurasia",53.2186,-7.61509,"iris1253","gle"
"xsr","Solu-Khumbu Sherpa","Eurasia",27.674,86.9994,"sher1255","xsr"
"slr","Salar","Eurasia",35.5457,102.819,"sala1264","slr"
"lez","Lezgian","Eurasia",41.5157,47.8951,"lezg1247","lez"
NA,NA,NA,NA,NA,NA,NA
"srb","Sora","Eurasia",19.1213,84.19,"sora1254","srb"
"ola","Walungge","Eurasia",27.695,87.2374,"walu1241","ola"
"kfq","Korku","Eurasia",21.8358,77.5541,"kork1243","kfq"
"pam","Pampanga","Papunesia",14.9603,120.502,"pamp1243","pam"
"rmt","Domari","Eurasia",32,35,"doma1258","rmt"
"pht","Phu Thai","Eurasia",17.7544966667,104.684233333,"phut1244","pht"
"mhr","Eastern Mari","Eurasia",55.8307,48.405,"east2328","mhr"
"ers","Ersu","Eurasia",29.2867,102.213,"ersu1241","ers"
NA,NA,NA,NA,NA,NA,NA
"fin","Finnish","Eurasia",64.7628,25.5577,"finn1318","fin"
"udm","Udmurt","Eurasia",56.12921,52.63548,"udmu1245","udm"
"","Khalkhal","Eurasia",NA,NA,"khal1271",""
"mut","Western Muria","Eurasia",20.2384,80.7006,"west2408","mut"
"sxg","Shixing","Eurasia",28.3895,100.4,"shix1238","sxg"
"kim","Sayan Turkic","Eurasia",53.7145,98.3792,"kara1462","kim"
"hsb","Upper Sorbian","Eurasia",51.2403,14.4098,"uppe1395","hsb"
"hin","Hindi","Eurasia",25,77,"hind1269","hin"
"gdb","Pottangi Ollar Gadaba","Eurasia",18.5968,82.7586,"pott1240","gdb"
NA,NA,NA,NA,NA,NA,NA
"bcc","Southern Balochi","Eurasia",26,64,"sout2642","bcc"
"sro","Campidanese Sardinian","Eurasia",39.0566,9.03935,"camp1261","sro"
"tcy","Tulu","Eurasia",12.8114,75.2651,"tulu1258","tcy"
"acn","Longchuan Achang","Eurasia",24.3479,97.7438,"acha1249","acn"
"che","Chechen","Eurasia",43.5,45.5,"chec1245","che"
"sat","Santali","Eurasia",25.0317,87.8185,"sant1410","sat"
"shn","Shan","Eurasia",21.5995,98.0342,"shan1277","shn"
"abk","Abkhazian","Eurasia",43.056218,41.159115,"abkh1244","abk"
NA,NA,NA,NA,NA,NA,NA
"swe","Swedish","Eurasia",59.800634,17.389526,"swed1254","swe"
"cat","Catalan","Eurasia",41.453,1.569,"stan1289","cat"
"mjg","Tu","Eurasia",36.8177,102.117,"tuuu1240","mjg"
"hun","Hungarian","Eurasia",46.9068585714,19.6555271429,"hung1274","hun"
NA,NA,NA,NA,NA,NA,NA
"mal","Malayalam","Eurasia",9.59208,76.7651,"mala1464","mal"
"yix","Axi Yi","Eurasia",24.6009,103.713,"axiy1235","yix"
"bsk","Burushaski","Eurasia",36.2161,74.8236,"buru1296","bsk"
"cdo","Min Dong Chinese","Eurasia",26,119.5,"mind1253","cdo"
"tea","Temiar","Eurasia",4.974,101.438,"temi1246","tea"
"sxu","Upper Saxon","Eurasia",51.152,12.692,"uppe1400","sxu"
"gdo","Godoberi","Eurasia",42.7428,46.2252,"ghod1238","gdo"
"sms","Skolt Sami","Eurasia",68.8326,29.7204,"skol1241","sms"
"jah","Jah Hut","Eurasia",3.67619,102.291,"jahh1242","jah"
"isl","Icelandic","Eurasia",63.4837,-19.0212,"icel1247","isl"
"rmy","Vlax Romani","Eurasia",46.8191,14.8451,"vlax1238","rmy"
"ude","Udihe","Eurasia",46.6309,135.678,"udih1248","ude"
"ast","Asturian-Leonese-Cantabrian","Eurasia",42.4181,-6.02227,"astu1245","ast"
"tdd","Tai Nüa","Eurasia",21.7837,99.722,"tain1252","tdd"
"sou","Southern Thai","Eurasia",6.85668,99.7031,"sout2746","sou"
"che","Chechen","Eurasia",43.5,45.5,"chec1245","che"
"koi","Komi-Permyak","Eurasia",59.6602,54.7959,"komi1269","koi"
"gbj","Bodo Gadaba","Eurasia",18.3857,82.771,"bodo1267","gbj"
"bsk","Burushaski","Eurasia",36.2161,74.8236,"buru1296","bsk"
"lis","Lisu","Eurasia",22.5488,94.0184,"lisu1250","lis"
"tyv","Tuvinian","Eurasia",48.436,92.6693,"tuvi1240","tyv"
"kpt","Karata","Eurasia",42.6501,46.3151,"kara1474","kpt"
"mrj","Western Mari","Eurasia",56.22,46.569,"west2392","mrj"
"tyj","Tai Do-Mene-Yo","Eurasia",19.1801,104.938,"taid1248","tyj"
"eus","Basque","Eurasia",43.2787,-1.31622,"basq1248","eus"
"bre","Breton","Eurasia",48.2452,-3.78934,"bret1244","bre"
"pmj","Southern Pumi","Eurasia",27.8408,100.622,"sout2729","pmj"
"","Southwestern Pashto","Eurasia",NA,NA,"sout2436",""
NA,NA,NA,NA,NA,NA,NA
"peh","Bonan","Eurasia",35.6972,102.995,"bona1250","peh"
"wne","Waneci","Eurasia",30.0501,67.8327,"wane1241","wne"
NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA
"als","Northern Tosk Albanian","Eurasia",41,20,"tosk1239","als"
"ltg","East Latvian","Eurasia",NA,NA,"east2282","ltg"
"cat","Catalan","Eurasia",41.453,1.569,"stan1289","cat"
"tuk","Turkmen","Eurasia",37.0872,59.1757,"turk1304","tuk"
"nrf","Jerriais","Eurasia",NA,NA,"jerr1238","nrf"
"khm","Central Khmer","Eurasia",12.0515,105.015,"cent1989","khm"
"asm","Assamese","Eurasia",26.0876,91.2932,"assa1263","asm"
"xal","Kalmyk","Eurasia",46.566667,45.316667,"kalm1243","xal"
NA,NA,NA,NA,NA,NA,NA
"gla","Scottish Gaelic","Eurasia",56.7574,-5.24366,"scot1245","gla"
"dsb","Lower Sorbian","Eurasia",51.6621,13.9407,"lowe1385","dsb"
"yrk","Tundra Nenets","Eurasia",66.1775,71.0234,"nene1249","yrk"
"pol","Polish","Eurasia",51.8439,18.6255,"poli1260","pol"
"swi","Sui","Eurasia",24.0488,106.563,"suii1243","swi"
"ilo","Iloko","Papunesia",15.9361,120.993,"ilok1237","ilo"
"ars","Najdi Arabic","Eurasia",30.3371,42.1773,"najd1235","ars"
"ahk","Akha","Eurasia",21.2309,100.964,"akha1245","ahk"
"tat","Tatar","Eurasia",55,50,"tata1255","tat"
"kbd","Kabardian","Eurasia",43.5082,43.3918,"kaba1278","kbd"
"tam","Tamil","Eurasia",10.520219,78.825989,"tami1289","tam"
"uig","Uighur","Eurasia",43.67,79.75,"uigh1240","uig"
"bsk","Burushaski","Eurasia",36.2161,74.8236,"buru1296","bsk"
NA,NA,NA,NA,NA,NA,NA
"eus","Basque","Eurasia",43.2787,-1.31622,"basq1248","eus"
"myv","Erzya","Eurasia",52.8548,45.3901,"erzy1239","myv"
"npa","Nar Phu","Eurasia",28.76714,84.22852,"narp1239","npa"
"bgn","Western Balochi","Eurasia",37.83,62.17,"west2368","bgn"
"glg","Galician","Eurasia",42.2446,-7.5343,"gali1258","glg"
"nmm","Manange","Eurasia",28.6416,84.0515,"mana1288","nmm"
"shv","Jibbali","Eurasia",17.29154,53.99526,"sheh1240","shv"
"bgn","Western Balochi","Eurasia",37.83,62.17,"west2368","bgn"
"por","Portuguese","Eurasia",39.91,-8.1,"port1283","por"
"ben","Bengali","Eurasia",24,90,"beng1280","ben"
"yux","Southern Yukaghir","Eurasia",64.218,154.375,"sout2750","yux"
"oss","Ossetian","Eurasia",41.7882,43.2674,"osse1243","oss"
"pbv","Pnar","Eurasia",24.8237,92.2628,"pnar1238","pbv"
"nyw","Nyaw","Eurasia",17.1213,104.151,"nyaw1245","nyw"
