"ID","Contributor_ID","Name","Contributors","References","URI"
234,"upsid","AWIYA","UCLA Phonological Segment Inventory Database","hetzron1969","http://web.phonetik.uni-frankfurt.de/L/L4359.html"
235,"upsid","ABIPON","UCLA Phonological Segment Inventory Database","najlis1966","http://web.phonetik.uni-frankfurt.de/L/L6815.html"
236,"upsid","AZERBAIJANI","UCLA Phonological Segment Inventory Database","householderlofti1965","http://web.phonetik.uni-frankfurt.de/L/L2159.html"
237,"upsid","BASHKIR","UCLA Phonological Segment Inventory Database","poppe1964","http://web.phonetik.uni-frankfurt.de/L/L2163.html"
238,"upsid","BAMBARA","UCLA Phonological Segment Inventory Database","bird_etal1977","http://web.phonetik.uni-frankfurt.de/L/L4105.html"
239,"upsid","BARASANO","UCLA Phonological Segment Inventory Database","stoltestolte1971","http://web.phonetik.uni-frankfurt.de/L/L6832.html"
240,"upsid","BARIBA","UCLA Phonological Segment Inventory Database","welmers1952","http://web.phonetik.uni-frankfurt.de/L/L4113.html"
241,"upsid","BATAK","UCLA Phonological Segment Inventory Database","vandertuuk1971","http://web.phonetik.uni-frankfurt.de/L/L2413.html"
242,"upsid","BATS","UCLA Phonological Segment Inventory Database","desheriev1953","http://web.phonetik.uni-frankfurt.de/L/L2604.html"
243,"upsid","BOBO-FING","UCLA Phonological Segment Inventory Database","lebrisprost1981;morse1976","http://web.phonetik.uni-frankfurt.de/L/L4138.html"
244,"upsid","BAI","UCLA Phonological Segment Inventory Database","dell1981","http://web.phonetik.uni-frankfurt.de/L/L2506.html"
245,"upsid","BARDI","UCLA Phonological Segment Inventory Database","metcalfe1971","http://web.phonetik.uni-frankfurt.de/L/L8357.html"
246,"upsid","KOHUMONO","UCLA Phonological Segment Inventory Database","cook1969a","http://web.phonetik.uni-frankfurt.de/L/L4136.html"
247,"upsid","SAMA","UCLA Phonological Segment Inventory Database","verheijen1986","http://web.phonetik.uni-frankfurt.de/L/L2412.html"
248,"upsid","BANDJALANG","UCLA Phonological Segment Inventory Database","cunningham1969","http://web.phonetik.uni-frankfurt.de/L/L8368.html"
249,"upsid","BEJA","UCLA Phonological Segment Inventory Database","hudson1974;hudson1976","http://web.phonetik.uni-frankfurt.de/L/L4361.html"
250,"upsid","BENGALI","UCLA Phonological Segment Inventory Database","fergusonchowdhury1960","http://web.phonetik.uni-frankfurt.de/L/L2017.html"
251,"upsid","BEEMBE","UCLA Phonological Segment Inventory Database","jacquot1962;jacquot1981","http://web.phonetik.uni-frankfurt.de/L/L4123.html"
252,"upsid","BETE","UCLA Phonological Segment Inventory Database","werlegbalehi1976","http://web.phonetik.uni-frankfurt.de/L/L4144.html"
253,"upsid","BISA","UCLA Phonological Segment Inventory Database","naden1973b;naden1973","http://web.phonetik.uni-frankfurt.de/L/L4104.html"
254,"upsid","BAKAIRI","UCLA Phonological Segment Inventory Database","wheatley1973;wheatley1969","http://web.phonetik.uni-frankfurt.de/L/L6856.html"
255,"upsid","BELLA COOLA","UCLA Phonological Segment Inventory Database","nater1984;newman1947","http://web.phonetik.uni-frankfurt.de/L/L6771.html"
256,"upsid","MUINANE","UCLA Phonological Segment Inventory Database","waltonwalton1967","http://web.phonetik.uni-frankfurt.de/L/L6806.html"
257,"upsid","BIROM","UCLA Phonological Segment Inventory Database","bouquiaux1970;wolff1959","http://web.phonetik.uni-frankfurt.de/L/L4120.html"
258,"upsid","BORORO","UCLA Phonological Segment Inventory Database","crowell1979","http://web.phonetik.uni-frankfurt.de/L/L6850.html"
259,"upsid","BRAO","UCLA Phonological Segment Inventory Database","keller1976","http://web.phonetik.uni-frankfurt.de/L/L2311.html"
260,"upsid","BRETON","UCLA Phonological Segment Inventory Database","bothorel1982;ternes1970","http://web.phonetik.uni-frankfurt.de/L/L2002.html"
261,"upsid","BRAHUI","UCLA Phonological Segment Inventory Database","de-armond1975;emeneau1937;emeneau1962","http://web.phonetik.uni-frankfurt.de/L/L2917.html"
262,"upsid","BRUU","UCLA Phonological Segment Inventory Database","thongkum1979","http://web.phonetik.uni-frankfurt.de/L/L2316.html"
263,"upsid","BODO","UCLA Phonological Segment Inventory Database","bhat1968","http://web.phonetik.uni-frankfurt.de/L/L2515.html"
264,"upsid","BURUSHASKI","UCLA Phonological Segment Inventory Database","morgenstierne1945","http://web.phonetik.uni-frankfurt.de/L/L2715.html"
265,"upsid","BULGARIAN","UCLA Phonological Segment Inventory Database","aronson1968;bidwell1968;klagstad1958;scatton1984","http://web.phonetik.uni-frankfurt.de/L/L2009.html"
266,"upsid","BURARRA","UCLA Phonological Segment Inventory Database","glasgowglasgow1967","http://web.phonetik.uni-frankfurt.de/L/L8352.html"
267,"upsid","BAINING","UCLA Phonological Segment Inventory Database","parkerparker1974","http://web.phonetik.uni-frankfurt.de/L/L8631.html"
268,"upsid","BRIBRI","UCLA Phonological Segment Inventory Database","arroyo1972","http://web.phonetik.uni-frankfurt.de/L/L6801.html"
269,"upsid","CADDO","UCLA Phonological Segment Inventory Database","chafe1976","http://web.phonetik.uni-frankfurt.de/L/L6775.html"
270,"upsid","ASHUSLAY","UCLA Phonological Segment Inventory Database","stell1972","http://web.phonetik.uni-frankfurt.de/L/L6814.html"
271,"upsid","NICOBARESE","UCLA Phonological Segment Inventory Database","das1977","http://web.phonetik.uni-frankfurt.de/L/L2313.html"
272,"upsid","CARIB","UCLA Phonological Segment Inventory Database","hoff1968;peasgood1972","http://web.phonetik.uni-frankfurt.de/L/L6807.html"
273,"upsid","CAYAPA","UCLA Phonological Segment Inventory Database","lindskoogbrend1962","http://web.phonetik.uni-frankfurt.de/L/L6803.html"
274,"upsid","NYAH KUR","UCLA Phonological Segment Inventory Database","diffloth1984;thongkum1984","http://web.phonetik.uni-frankfurt.de/L/L2315.html"
275,"upsid","CACUA","UCLA Phonological Segment Inventory Database","anderton1989;cathcart1979","http://web.phonetik.uni-frankfurt.de/L/L6864.html"
276,"upsid","FUZHOU","UCLA Phonological Segment Inventory Database","jiahua1960","http://web.phonetik.uni-frankfurt.de/L/L2505.html"
277,"upsid","CHAMORRO","UCLA Phonological Segment Inventory Database","costenoble1940;seiden1960;topping1969;topping1973","http://web.phonetik.uni-frankfurt.de/L/L2416.html"
278,"upsid","CHIPEWYAN","UCLA Phonological Segment Inventory Database","li1932;li1933;li1946","http://web.phonetik.uni-frankfurt.de/L/L6106.html"
279,"upsid","HIGHLAND CHINANTEC","UCLA Phonological Segment Inventory Database","robbins1968;robbins1975;robbins1961","http://web.phonetik.uni-frankfurt.de/L/L6786.html"
280,"upsid","CHEROKEE","UCLA Phonological Segment Inventory Database","benderbender1946;walker1975;cook1979","http://web.phonetik.uni-frankfurt.de/L/L6781.html"
281,"upsid","CHUVASH","UCLA Phonological Segment Inventory Database","kruger1961","http://web.phonetik.uni-frankfurt.de/L/L2160.html"
282,"upsid","CHAM","UCLA Phonological Segment Inventory Database","blood1967","http://web.phonetik.uni-frankfurt.de/L/L2411.html"
283,"upsid","UPPER CHEHALIS","UCLA Phonological Segment Inventory Database","kinkade1963","http://web.phonetik.uni-frankfurt.de/L/L6773.html"
284,"upsid","CHUAVE","UCLA Phonological Segment Inventory Database","thurman1970","http://web.phonetik.uni-frankfurt.de/L/L8611.html"
285,"upsid","CHUKCHI","UCLA Phonological Segment Inventory Database","skorik1961;skorik1968","http://web.phonetik.uni-frankfurt.de/L/L2708.html"
286,"upsid","MANDARIN","UCLA Phonological Segment Inventory Database","chao1968;cheng1973b;dow1972;jiahua1960;karlgren1926;hanyu1960","http://web.phonetik.uni-frankfurt.de/L/L2500.html"
287,"upsid","LAI","UCLA Phonological Segment Inventory Database","liang1984;liang1984b;ouyangzheng1980;ouyangzheng1963","http://web.phonetik.uni-frankfurt.de/L/L2432.html"
288,"upsid","CAMPA","UCLA Phonological Segment Inventory Database","dirks1953;payne1981","http://web.phonetik.uni-frankfurt.de/L/L6825.html"
289,"upsid","COFAN","UCLA Phonological Segment Inventory Database","borman1962","http://web.phonetik.uni-frankfurt.de/L/L6836.html"
290,"upsid","KONYAGI","UCLA Phonological Segment Inventory Database","santos1977","http://web.phonetik.uni-frankfurt.de/L/L4145.html"
291,"upsid","HMONG","UCLA Phonological Segment Inventory Database","wang1985;wang1983;purnell1972","http://web.phonetik.uni-frankfurt.de/L/L2519.html"
292,"upsid","ISLAND CARIB","UCLA Phonological Segment Inventory Database","taylor1955","http://web.phonetik.uni-frankfurt.de/L/L6823.html"
293,"upsid","TIDDIM CHIN","UCLA Phonological Segment Inventory Database","henderson1965","http://web.phonetik.uni-frankfurt.de/L/L2513.html"
294,"upsid","CHATINO","UCLA Phonological Segment Inventory Database","pride1965","http://web.phonetik.uni-frankfurt.de/L/L6729.html"
295,"upsid","CUBEO","UCLA Phonological Segment Inventory Database","salser1971","http://web.phonetik.uni-frankfurt.de/L/L6846.html"
296,"upsid","CAYUVAVA","UCLA Phonological Segment Inventory Database","key1961","http://web.phonetik.uni-frankfurt.de/L/L6840.html"
297,"upsid","DANGALEAT","UCLA Phonological Segment Inventory Database","fedry1977","http://web.phonetik.uni-frankfurt.de/L/L4374.html"
298,"upsid","DAN","UCLA Phonological Segment Inventory Database","bearthzemp1967","http://web.phonetik.uni-frankfurt.de/L/L4106.html"
299,"upsid","DAGBANI","UCLA Phonological Segment Inventory Database","wilsonbendor-samuel1969","http://web.phonetik.uni-frankfurt.de/L/L4110.html"
300,"upsid","DAJU","UCLA Phonological Segment Inventory Database","thelwall1981;tuckerbryan1966","http://web.phonetik.uni-frankfurt.de/L/L4225.html"
301,"upsid","DAHALO","UCLA Phonological Segment Inventory Database","tucker_etal1977;nurse1986","http://web.phonetik.uni-frankfurt.de/L/L4372.html"
302,"upsid","DAFLA","UCLA Phonological Segment Inventory Database","ray1967","http://web.phonetik.uni-frankfurt.de/L/L2508.html"
303,"upsid","DYIRBAL","UCLA Phonological Segment Inventory Database","dixon1972","http://web.phonetik.uni-frankfurt.de/L/L8371.html"
304,"upsid","GERMAN","UCLA Phonological Segment Inventory Database","moulton1962;wangler1972","http://web.phonetik.uni-frankfurt.de/L/L2004.html"
305,"upsid","DIYARI","UCLA Phonological Segment Inventory Database","austin1981","http://web.phonetik.uni-frankfurt.de/L/L8367.html"
306,"upsid","DIEGUENO","UCLA Phonological Segment Inventory Database","langdon1970","http://web.phonetik.uni-frankfurt.de/L/L6743.html"
307,"upsid","DINKA","UCLA Phonological Segment Inventory Database","andersen1987;malou1988","http://web.phonetik.uni-frankfurt.de/L/L4226.html"
308,"upsid","DANI","UCLA Phonological Segment Inventory Database","bromley1961;vanderstap1966","http://web.phonetik.uni-frankfurt.de/L/L8613.html"
309,"upsid","KAM","UCLA Phonological Segment Inventory Database","guoqiaoyang1988","http://web.phonetik.uni-frankfurt.de/L/L2404.html"
310,"upsid","DOAYO","UCLA Phonological Segment Inventory Database","wiering1974","http://web.phonetik.uni-frankfurt.de/L/L4128.html"
311,"upsid","RUKAI","UCLA Phonological Segment Inventory Database","li1973;li1977-dru","http://web.phonetik.uni-frankfurt.de/L/L2417.html"
312,"upsid","DAGUR","UCLA Phonological Segment Inventory Database","anonymous1982","http://web.phonetik.uni-frankfurt.de/L/L2176.html"
313,"upsid","DOGON","UCLA Phonological Segment Inventory Database","bendor-samuel_etal1989;morphy1983","http://web.phonetik.uni-frankfurt.de/L/L4170.html"
314,"upsid","YOLNGU","UCLA Phonological Segment Inventory Database","rosemorphy1982","http://web.phonetik.uni-frankfurt.de/L/L8375.html"
315,"upsid","DIOLA","UCLA Phonological Segment Inventory Database","sapir1965","http://web.phonetik.uni-frankfurt.de/L/L4108.html"
316,"upsid","EFIK","UCLA Phonological Segment Inventory Database","cook1969b","http://web.phonetik.uni-frankfurt.de/L/L4119.html"
317,"upsid","EKARI","UCLA Phonological Segment Inventory Database","doble1962;doble1987;steltenpool1969","http://web.phonetik.uni-frankfurt.de/L/L8650.html"
318,"upsid","GREEK","UCLA Phonological Segment Inventory Database","householder_etal1964;newton1972;pring1967","http://web.phonetik.uni-frankfurt.de/L/L2000.html"
319,"upsid","YUPIK","UCLA Phonological Segment Inventory Database","krauss1975","http://web.phonetik.uni-frankfurt.de/L/L6902.html"
320,"upsid","EJAGHAM","UCLA Phonological Segment Inventory Database","watters1981","http://web.phonetik.uni-frankfurt.de/L/L4125.html"
321,"upsid","BASQUE","UCLA Phonological Segment Inventory Database","gavel1929;ndiaye1970","http://web.phonetik.uni-frankfurt.de/L/L2714.html"
322,"upsid","EVEN","UCLA Phonological Segment Inventory Database","novikova1960","http://web.phonetik.uni-frankfurt.de/L/L2167.html"
323,"upsid","EWE","UCLA Phonological Segment Inventory Database","ladefoged1964;stahlke1970;berry1951","http://web.phonetik.uni-frankfurt.de/L/L4114.html"
324,"upsid","EWONDO","UCLA Phonological Segment Inventory Database","abega1970;nnomombezele1982;redden1979","http://web.phonetik.uni-frankfurt.de/L/L4141.html"
325,"upsid","EYAK","UCLA Phonological Segment Inventory Database","krauss1965","http://web.phonetik.uni-frankfurt.de/L/L6109.html"
326,"upsid","FASU","UCLA Phonological Segment Inventory Database","loewekemay1964","http://web.phonetik.uni-frankfurt.de/L/L8617.html"
327,"upsid","NUBIAN","UCLA Phonological Segment Inventory Database","bell1968;bell1971;stevenson1957","http://web.phonetik.uni-frankfurt.de/L/L4206.html"
328,"upsid","FIJIAN","UCLA Phonological Segment Inventory Database","dixon1988","http://web.phonetik.uni-frankfurt.de/L/L2439.html"
329,"upsid","FINNISH","UCLA Phonological Segment Inventory Database","austerlitz1967;hammarberg1974;harms1964;harms1966;lehtinen1964","http://web.phonetik.uni-frankfurt.de/L/L2153.html"
330,"upsid","FE?FE?","UCLA Phonological Segment Inventory Database","hyman1972","http://web.phonetik.uni-frankfurt.de/L/L4148.html"
331,"upsid","FRENCH","UCLA Phonological Segment Inventory Database","sten1963","http://web.phonetik.uni-frankfurt.de/L/L2010.html"
332,"upsid","IATE","UCLA Phonological Segment Inventory Database","lapenda1968","http://web.phonetik.uni-frankfurt.de/L/L6870.html"
333,"upsid","FUR","UCLA Phonological Segment Inventory Database","beaton1968;tuckertucker1966","http://web.phonetik.uni-frankfurt.de/L/L4203.html"
334,"upsid","PO-AI","UCLA Phonological Segment Inventory Database","li1977","http://web.phonetik.uni-frankfurt.de/L/L2405.html"
335,"upsid","GA","UCLA Phonological Segment Inventory Database","berry1951a","http://web.phonetik.uni-frankfurt.de/L/L4117.html"
336,"upsid","GADSUP","UCLA Phonological Segment Inventory Database","frantzfrantz1966","http://web.phonetik.uni-frankfurt.de/L/L8608.html"
337,"upsid","GARAWA","UCLA Phonological Segment Inventory Database","furby1974","http://web.phonetik.uni-frankfurt.de/L/L8345.html"
338,"upsid","GBEYA","UCLA Phonological Segment Inventory Database","moninoroulon1972;samarin1966","http://web.phonetik.uni-frankfurt.de/L/L4129.html"
339,"upsid","GWARI","UCLA Phonological Segment Inventory Database","hymanmagaji1970","http://web.phonetik.uni-frankfurt.de/L/L4140.html"
340,"upsid","GELAO","UCLA Phonological Segment Inventory Database","he1983;he1981","http://web.phonetik.uni-frankfurt.de/L/L2436.html"
341,"upsid","NANAI","UCLA Phonological Segment Inventory Database","avrorin1968","http://web.phonetik.uni-frankfurt.de/L/L2168.html"
342,"upsid","IRISH","UCLA Phonological Segment Inventory Database","fhailigh1968;sommerfelt1964;brothers1905","http://web.phonetik.uni-frankfurt.de/L/L2001.html"
343,"upsid","KULLO","UCLA Phonological Segment Inventory Database","allan1976a","http://web.phonetik.uni-frankfurt.de/L/L4362.html"
344,"upsid","GUAJIRO","UCLA Phonological Segment Inventory Database","holmer1949;mansen1967","http://web.phonetik.uni-frankfurt.de/L/L6826.html"
345,"upsid","GUARANI","UCLA Phonological Segment Inventory Database","gregoressuarez1967;lunt1973;uldall1956","http://web.phonetik.uni-frankfurt.de/L/L6828.html"
346,"upsid","GUAHIBO","UCLA Phonological Segment Inventory Database","kondokondo1967","http://web.phonetik.uni-frankfurt.de/L/L6830.html"
347,"upsid","GUAMBIANO","UCLA Phonological Segment Inventory Database","branksbranks1973;caudmont1964","http://web.phonetik.uni-frankfurt.de/L/L6862.html"
348,"upsid","ACHE","UCLA Phonological Segment Inventory Database","susnik1974","http://web.phonetik.uni-frankfurt.de/L/L6866.html"
349,"upsid","GUGU-YALANDYI","UCLA Phonological Segment Inventory Database","oates1964;oatesoates1964;wurm1972a","http://web.phonetik.uni-frankfurt.de/L/L8364.html"
